,Age,Foward,Midfielder,Defender,Goals,Assists,npxG+xA,Passes Completed,Key Passes,Passes into Final Third,Live-ball passes,Through Balls,Ground passes,Shot-Creating Actions,Goal-Creating Actions,Tackles Won,Dribblers Tackled,% of dribblers tackled,Successful Pressures,Successful Pressure %,Blocks,Dribbles Completed,Progressive Carries,Dispossessed,Ball Recoveries,Market value
1635,30,1,0,0,0.45,0.0,0.4,10.91,0.73,1.0,17.73,0.0,8.73,1.73,0.09,0.36,0.18,0.667,3.91,0.251,0.55,0.45,1.36,1.36,3.27,1.0
1636,31,0,1,0,0.08,0.0,0.07,48.08,0.91,4.33,56.05,0.08,41.24,2.51,0.46,1.44,0.76,0.233,6.46,0.257,2.28,0.38,6.38,0.46,10.33,4.0
1637,31,0,1,0,0.14,0.09,0.19,38.41,1.48,3.75,45.72,0.0,32.62,2.96,0.23,1.57,0.88,0.373,6.43,0.348,1.62,0.46,3.15,0.83,9.25,3.0
1638,25,0,0,1,0.0,0.04,0.06,35.36,0.3,2.75,40.44,0.04,31.75,0.65,0.04,0.99,0.3,0.41200000000000003,2.54,0.244,1.46,0.22,2.15,0.04,6.97,2.2
1639,31,0,0,1,0.0,0.12,0.08,24.6,0.82,1.81,24.35,0.0,14.85,1.36,0.16,1.36,0.95,0.434,4.2,0.321,2.02,0.53,3.87,0.9,6.13,2.0
1640,27,1,0,0,1.01,0.09,0.9,18.53,0.92,1.1,23.03,0.09,15.05,1.47,0.28,0.28,0.09,0.111,3.49,0.221,0.55,0.46,1.56,1.93,3.21,27.0
1641,25,1,0,0,0.49,0.0,0.5,21.04,0.98,1.1,25.67,0.06,18.41,2.5,0.24,0.12,0.0,0.0,3.05,0.248,0.67,1.65,2.5,2.93,4.09,12.0
1642,26,0,1,0,0.18,0.05,0.31,41.49,1.15,2.53,47.0,0.13,40.32,2.73,0.31,0.51,0.31,0.24,4.24,0.285,1.25,1.79,6.79,1.63,7.5,12.0
1643,19,1,0,0,0.28,0.28,0.3,14.64,0.43,0.85,21.33,0.0,14.08,1.56,0.28,0.71,0.14,0.111,4.55,0.20600000000000002,0.28,1.28,2.27,1.85,4.41,2.0
1644,28,0,0,1,0.1,0.0,0.07,18.14,0.24,2.11,24.51,0.0,13.93,0.62,0.1,1.2,0.53,0.478,4.16,0.392,2.01,0.38,0.62,0.38,7.32,5.0
1645,35,0,1,0,0.0,0.0,0.15,31.49,0.55,1.64,38.06,0.0,23.51,1.42,0.11,1.2,0.66,0.353,3.83,0.26899999999999996,1.53,0.98,4.26,0.66,6.89,0.6
1646,27,0,0,1,0.1,0.0,0.04,35.61,0.0,1.95,41.66,0.0,32.12,0.15,0.05,0.97,0.31,0.28600000000000003,3.08,0.29100000000000004,1.54,0.31,1.9,0.21,6.72,1.0
1647,18,1,0,0,0.48,0.08,0.41,11.16,1.28,1.04,16.66,0.0,12.12,2.47,0.32,0.72,0.24,0.231,4.38,0.284,0.8,0.96,4.07,1.83,5.26,5.0
1648,28,0,0,1,0.06,0.17,0.19,47.42,0.79,1.97,47.54,0.11,35.02,1.86,0.23,2.42,1.07,0.40399999999999997,5.86,0.31,2.2,1.13,3.1,1.41,8.63,15.0
1649,26,1,0,0,0.6,0.13,0.69,38.14,1.9,2.24,46.08,0.35,37.71,4.75,0.6,1.12,0.56,0.342,5.39,0.33299999999999996,0.82,2.5,9.1,1.51,5.65,70.0
1650,26,0,1,0,0.23,0.28,0.39,49.59,1.47,4.44,61.6,0.33,40.43,2.73,0.51,1.64,0.84,0.34299999999999997,5.0,0.28600000000000003,1.66,0.91,5.24,1.78,8.06,70.0
1651,24,1,0,0,0.15,0.15,0.23,19.55,0.74,1.92,30.17,0.22,17.26,1.77,0.37,0.81,1.18,0.3720000000000001,4.94,0.23800000000000002,1.84,0.96,5.61,1.11,8.48,14.0
1652,27,0,1,0,0.0,0.15,0.2,37.74,1.02,3.77,42.02,0.07,33.31,2.18,0.29,0.51,0.44,0.3,3.41,0.225,0.73,1.81,5.73,1.6,5.88,7.0
1653,31,1,0,0,0.23,0.0,0.38,23.32,0.84,1.67,28.33,0.08,15.57,2.2,0.23,0.99,0.53,0.389,6.53,0.33299999999999996,0.99,0.68,1.22,1.14,5.47,1.8
1654,29,0,0,1,0.05,0.0,0.05,43.44,0.05,1.41,46.99,0.0,39.79,0.24,0.0,0.54,0.39,0.5,2.24,0.365,1.36,0.05,1.12,0.0,5.25,2.0
1655,30,1,0,0,0.13,0.13,0.3,17.04,0.5,0.5,25.22,0.06,14.72,1.51,0.44,0.5,0.19,0.16699999999999998,4.91,0.254,1.2,1.01,2.64,2.08,4.15,3.0
1656,29,0,1,0,0.2,0.1,0.28,64.16,0.91,3.34,65.27,0.2,55.64,1.72,0.1,0.81,0.3,0.3,2.13,0.21,1.52,1.11,4.86,0.61,7.7,15.0
1657,21,0,0,1,0.06,0.13,0.29,49.69,1.13,1.92,49.94,0.06,44.62,1.95,0.13,1.13,0.85,0.574,4.82,0.317,1.67,1.89,8.09,1.64,6.11,30.0
1658,33,0,1,0,0.02,0.12,0.1,80.0,0.95,9.76,85.08,0.43,70.79,2.16,0.29,1.73,1.16,0.42200000000000004,6.46,0.331,1.45,0.62,4.87,0.66,10.57,9.0
1659,30,0,1,0,0.26,0.17,0.31,53.17,2.01,4.79,58.67,0.17,46.32,3.5,0.46,0.57,0.2,0.20600000000000002,3.38,0.32,0.83,1.32,8.37,0.97,7.57,20.0
1660,24,1,0,0,0.18,0.0,0.38,14.27,1.07,1.16,20.34,0.0,11.77,2.32,0.09,0.71,0.18,0.2,5.35,0.249,0.62,0.54,2.77,2.85,6.78,1.2
1661,21,0,0,1,0.0,0.14,0.18,37.52,1.55,2.68,43.45,0.0,29.48,2.12,0.14,1.69,1.41,0.47600000000000003,5.5,0.27899999999999997,1.55,1.27,6.21,0.85,6.63,3.0
1662,32,1,0,0,0.3,0.0,0.16,12.64,0.45,0.6,17.11,0.15,11.9,1.64,0.3,0.45,0.15,0.2,4.31,0.248,0.74,0.74,1.04,1.64,5.06,1.2
1663,35,0,0,1,0.11,0.0,0.09,75.16,0.21,5.87,80.07,0.0,64.27,0.43,0.0,0.75,0.43,0.444,2.46,0.397,1.28,0.43,3.74,0.11,10.57,10.0
1664,24,0,0,1,0.03,0.13,0.2,39.68,0.88,2.29,43.87,0.03,32.36,1.86,0.36,0.95,0.82,0.455,4.45,0.289,2.06,1.05,4.58,0.92,7.92,25.0
1665,29,0,0,1,0.07,0.0,0.07,52.09,0.15,2.35,57.31,0.0,45.7,0.37,0.15,0.51,0.22,0.3,1.25,0.233,2.06,0.15,1.1,0.07,8.38,5.0
1666,26,1,0,0,0.3,0.3,0.48,14.74,1.88,0.49,25.81,0.0,14.14,3.26,0.69,0.4,0.2,0.4,4.35,0.331,0.99,1.29,6.92,0.99,7.71,3.0
1667,35,1,0,0,0.0,0.13,0.21,9.79,0.64,0.64,12.88,0.0,7.85,1.16,0.26,0.64,0.0,0.0,4.25,0.292,0.52,0.39,1.03,1.42,1.93,0.8
1668,29,0,0,1,0.11,0.0,0.04,39.89,0.11,3.16,47.33,0.0,32.87,0.27,0.0,0.64,0.43,0.47100000000000003,2.94,0.342,1.77,0.11,1.93,0.05,9.32,2.5
1669,25,1,0,0,0.3,0.05,0.32,11.27,0.79,0.3,13.01,0.1,10.09,1.48,0.15,0.45,0.3,0.33299999999999996,4.55,0.253,0.79,0.4,1.19,0.79,3.96,6.0
1670,23,0,1,0,0.44,0.15,0.39,15.09,0.96,0.66,20.46,0.0,16.34,2.87,0.37,1.55,0.88,0.5,4.27,0.301,1.55,3.16,4.42,2.43,7.95,25.0
1671,28,0,0,1,0.07,0.14,0.12,30.94,0.72,2.09,33.02,0.07,20.58,1.65,0.22,1.65,1.08,0.652,4.75,0.325,2.45,0.29,2.73,0.14,7.91,4.0
1672,29,0,0,1,0.11,0.11,0.12,37.28,0.21,1.68,43.9,0.0,25.83,0.84,0.11,1.79,1.05,0.526,3.89,0.322,2.21,0.32,4.2,0.42,8.3,5.0
1673,29,1,0,0,0.59,0.1,0.41,17.0,0.82,1.09,20.0,0.03,14.56,1.58,0.2,0.3,0.2,0.33299999999999996,2.4,0.196,0.72,0.92,1.28,2.34,4.02,6.0
1674,25,1,0,0,0.42,0.17,0.47,15.84,0.75,1.51,20.28,0.08,13.74,2.1,0.5,0.75,0.0,0.0,3.69,0.317,1.09,1.26,2.6,2.01,3.18,2.5
1675,32,0,0,1,0.03,0.06,0.09,48.09,0.19,2.59,51.37,0.13,42.35,0.44,0.06,1.1,0.91,0.5,3.88,0.325,2.27,0.03,1.67,0.03,6.72,10.0
1676,20,0,1,0,0.13,0.0,0.18,33.64,0.5,2.38,38.66,0.0,29.62,1.0,0.13,0.75,0.5,0.444,2.76,0.17600000000000002,0.88,0.75,2.13,1.0,7.15,4.5
1677,25,0,0,1,0.12,0.25,0.25,44.42,1.77,3.51,47.72,0.17,31.26,2.8,0.33,1.28,1.2,0.537,4.37,0.275,1.4,0.91,6.15,1.4,9.2,5.0
1678,34,0,0,1,0.0,0.0,0.0,51.71,0.0,4.47,52.27,0.0,38.99,0.28,0.14,1.26,0.56,0.33299999999999996,3.07,0.247,2.1,0.42,4.05,0.0,9.22,0.8
1679,31,0,0,1,0.3,0.0,0.24,40.13,0.44,4.13,46.77,0.0,31.28,0.74,0.0,1.18,0.59,0.667,3.25,0.319,2.51,0.15,1.77,0.0,8.7,1.2
1680,29,0,1,0,0.14,0.21,0.5,26.47,2.84,2.63,31.87,0.14,20.51,4.19,0.43,1.14,0.64,0.409,4.19,0.26899999999999996,0.43,1.63,5.61,1.7,5.82,6.5
1681,30,1,0,0,0.38,0.0,0.6,16.15,0.92,0.54,20.43,0.08,12.32,2.45,0.15,0.54,0.15,0.2,4.29,0.284,0.92,0.61,1.38,1.45,4.52,3.0
1682,20,0,0,1,0.0,0.0,0.08,58.75,0.23,2.69,61.56,0.06,54.07,0.64,0.0,0.7,0.53,0.409,2.46,0.331,1.23,0.29,1.87,0.12,7.14,7.0
1683,28,0,0,1,0.0,0.0,0.02,12.84,0.1,0.9,19.46,0.0,10.54,0.2,0.1,0.7,0.3,0.6,2.51,0.32899999999999996,0.6,0.0,1.2,0.1,10.43,0.8
1684,24,0,1,0,0.0,0.0,0.19,26.0,1.14,3.0,30.86,0.29,22.29,2.86,0.43,1.29,1.14,0.444,5.57,0.244,1.57,3.14,5.43,4.0,7.43,2.0
1685,28,1,0,0,0.26,0.16,0.46,27.87,1.79,2.11,32.88,0.16,27.08,4.16,0.69,1.53,0.74,0.452,4.22,0.257,0.79,3.43,7.11,3.58,4.58,5.0
1686,21,1,0,0,0.38,0.11,0.37,30.39,1.46,2.4,37.41,0.15,28.77,3.08,0.49,1.43,0.79,0.32799999999999996,6.16,0.27899999999999997,1.35,2.07,5.82,2.44,7.96,20.0
1687,25,0,1,0,0.0,0.0,0.03,42.41,0.34,4.32,45.82,0.0,37.12,1.06,0.1,1.92,0.96,0.345,5.96,0.26899999999999996,2.07,1.34,3.79,1.39,8.6,12.0
1688,33,0,0,1,0.0,0.0,0.07,43.83,0.14,1.37,47.54,0.14,38.47,0.27,0.0,1.37,0.69,0.833,3.44,0.47200000000000003,1.92,0.41,1.65,0.41,7.42,3.0
1689,27,0,1,0,0.0,0.06,0.2,32.69,1.73,1.37,38.01,0.0,26.24,3.11,0.18,1.31,0.66,0.379,4.12,0.303,1.97,1.85,5.44,1.14,8.84,9.0
1690,27,0,0,1,0.0,0.0,0.14,39.49,1.38,2.7,42.0,0.07,26.37,2.24,0.07,1.12,0.79,0.414,3.43,0.284,1.38,1.05,3.3,0.86,8.7,0.8
1691,29,1,0,0,0.36,0.23,0.5,27.79,2.09,0.72,31.14,0.08,24.77,3.3,0.31,0.54,0.34,0.17800000000000002,3.79,0.25,0.88,1.26,4.83,1.99,4.8,85.0
1692,27,0,1,0,0.0,0.0,0.1,36.94,0.7,3.58,41.3,0.23,32.65,1.95,0.16,1.79,1.01,0.419,6.78,0.327,2.18,1.71,3.51,1.64,10.91,5.0
1693,25,0,0,1,0.0,0.04,0.11,40.74,0.65,1.52,39.07,0.0,31.74,0.91,0.08,1.22,0.65,0.47200000000000003,3.08,0.28300000000000003,1.79,1.29,4.67,1.18,6.88,2.5
1694,30,0,0,1,0.08,0.04,0.12,31.37,0.23,1.32,38.37,0.0,23.65,0.38,0.08,1.13,0.75,0.41700000000000004,3.84,0.41,1.43,0.04,0.75,0.23,12.2,2.0
1695,29,0,0,1,0.05,0.0,0.07,57.1,0.19,2.7,58.85,0.03,51.56,0.5,0.08,0.8,0.37,0.5,2.49,0.316,0.87,0.16,4.11,0.13,8.16,50.0
1696,32,0,1,0,0.08,0.0,0.09,39.06,0.17,2.17,44.75,0.0,33.54,0.67,0.0,1.42,0.92,0.379,4.27,0.276,2.59,0.59,2.84,0.08,11.88,1.7
1697,29,0,0,1,0.04,0.08,0.17,38.78,1.01,3.11,42.4,0.08,27.98,1.71,0.19,1.32,0.97,0.40299999999999997,4.47,0.307,2.22,0.54,5.21,1.13,6.22,10.0
1698,31,0,0,1,0.07,0.0,0.01,30.7,0.03,1.21,33.31,0.0,25.74,0.2,0.0,0.52,0.46,0.467,2.41,0.33,1.34,0.07,0.72,0.07,6.23,1.5
1699,24,0,0,1,0.04,0.0,0.06,48.71,0.41,3.88,55.99,0.0,42.06,0.78,0.07,1.55,1.11,0.526,4.43,0.361,2.36,0.22,3.62,0.44,9.45,11.0
1700,30,0,0,1,0.03,0.0,0.05,43.88,0.08,3.25,49.39,0.0,38.29,0.34,0.05,0.8,0.75,0.5920000000000001,3.01,0.377,1.42,0.21,3.53,0.05,8.73,25.0
1701,31,0,0,1,0.0,0.0,0.07,41.67,0.29,3.28,44.47,0.0,32.03,0.68,0.0,0.77,0.39,0.4,2.7,0.322,2.03,0.19,2.03,0.1,9.16,0.8
1702,32,1,0,0,0.21,0.11,0.13,14.4,0.21,0.43,15.57,0.0,13.22,1.07,0.0,0.32,0.0,0.0,3.09,0.223,0.64,1.07,1.28,2.35,3.84,2.9
1703,26,0,1,0,0.0,0.0,0.35,51.25,1.83,5.2,56.58,0.14,48.58,4.91,0.42,1.26,0.42,0.3,4.07,0.242,0.7,1.26,5.9,1.54,8.71,10.0
1704,28,0,1,0,0.07,0.0,0.03,25.77,0.14,1.14,32.86,0.07,23.28,0.92,0.07,1.56,0.64,0.34600000000000003,4.9,0.249,1.06,0.14,1.85,1.63,7.67,4.5
1705,29,1,0,0,0.27,0.14,0.46,33.35,2.17,1.63,39.8,0.07,27.85,3.87,0.2,0.41,0.41,0.6,2.78,0.215,1.56,1.43,7.13,1.22,7.88,7.0
1706,29,1,0,0,0.2,0.07,0.35,11.47,0.33,0.4,14.65,0.07,10.94,0.93,0.07,0.8,0.33,0.33299999999999996,3.98,0.24100000000000002,0.8,0.66,2.25,2.25,3.05,5.5
1707,23,1,0,0,0.32,0.06,0.35,17.39,0.74,0.42,21.8,0.1,16.63,2.11,0.22,0.35,0.45,0.341,3.45,0.242,0.77,1.79,4.83,2.62,4.51,8.0
1708,32,1,0,0,0.89,0.0,0.54,24.25,0.89,3.36,34.87,0.18,20.53,3.01,0.62,0.62,0.18,0.222,3.72,0.292,0.44,1.59,5.22,2.04,6.19,3.0
1709,27,1,0,0,0.31,0.09,0.47,15.42,0.68,1.45,25.54,0.0,11.51,1.82,0.22,0.46,0.15,0.2,4.34,0.23199999999999998,0.62,0.49,1.69,1.78,4.52,7.0
1710,23,0,1,0,0.14,0.0,0.1,38.69,0.99,3.12,41.24,0.0,33.87,2.13,0.0,0.99,0.14,0.14300000000000002,4.39,0.29,1.56,0.28,5.1,1.42,8.22,6.0
1711,24,1,0,0,0.07,0.28,0.43,27.59,1.56,1.56,32.13,0.0,27.45,2.84,0.57,0.71,0.43,0.273,3.97,0.251,0.92,1.42,5.67,1.84,6.17,22.0
1712,29,0,0,1,0.0,0.0,0.03,49.51,0.07,2.39,53.67,0.0,45.82,0.48,0.0,1.09,0.96,0.737,3.41,0.303,1.37,0.34,3.69,0.2,6.97,0.8
1713,32,0,1,0,0.0,0.05,0.07,85.78,0.42,8.59,90.99,0.0,77.57,1.5,0.05,0.89,0.42,0.429,2.58,0.3720000000000001,1.08,0.56,5.58,0.42,9.99,8.0
1714,26,0,0,1,0.07,0.0,0.11,36.38,0.0,1.44,41.33,0.0,32.13,0.34,0.07,1.17,0.76,0.579,3.91,0.373,1.92,0.34,1.24,0.27,8.79,2.0
1715,20,0,0,1,0.0,0.0,0.09,64.12,0.0,4.69,75.21,0.14,57.01,0.14,0.0,1.85,0.43,0.273,6.54,0.46,1.85,0.43,5.55,0.14,11.52,8.0
1716,29,0,1,0,0.13,0.13,0.2,32.69,1.24,2.94,38.96,0.26,31.54,3.03,0.43,0.98,1.02,0.387,4.44,0.29,0.77,1.92,6.06,2.18,9.26,8.0
1717,30,0,0,1,0.17,0.07,0.18,43.18,0.98,3.56,46.77,0.07,34.63,2.25,0.19,0.96,0.81,0.33,4.49,0.298,1.31,0.6,4.76,1.17,9.03,4.0
1718,24,0,1,0,0.1,0.1,0.18,19.1,0.71,1.94,24.9,0.03,18.29,1.68,0.13,1.65,0.62,0.345,5.47,0.308,1.68,1.88,4.27,2.65,8.51,9.0
1719,28,1,0,0,0.13,0.17,0.24,38.2,1.59,3.29,45.17,0.07,33.32,3.68,0.5,0.4,0.27,0.21600000000000005,2.69,0.278,0.9,1.66,7.57,1.66,4.78,18.0
1720,21,0,0,1,0.03,0.0,0.05,55.77,0.08,3.85,61.25,0.03,49.64,0.23,0.03,0.66,0.33,0.44799999999999995,2.32,0.337,1.55,0.2,3.11,0.15,9.32,28.0
1721,33,1,0,0,0.0,0.0,0.21,11.01,0.77,1.93,20.67,0.0,11.39,1.55,0.0,0.97,0.19,0.055999999999999994,9.27,0.23399999999999999,1.93,1.16,3.28,1.93,5.99,0.225
1722,24,0,1,0,0.28,0.14,0.19,31.29,0.55,2.35,35.86,0.0,27.83,2.49,0.28,1.8,0.69,0.33299999999999996,3.46,0.22699999999999998,1.52,1.94,7.48,2.22,7.48,2.0
1723,24,1,0,0,0.55,0.09,0.59,12.41,1.05,0.91,18.84,0.09,11.5,2.14,0.23,0.46,0.05,0.083,5.11,0.35,0.78,1.32,2.37,2.42,4.15,8.0
1724,33,1,0,0,0.09,0.0,0.3,17.02,0.93,1.02,24.05,0.09,15.35,2.03,0.0,0.19,0.09,0.111,2.96,0.252,1.67,1.39,5.27,1.94,6.57,1.5
1725,20,1,0,0,0.14,0.07,0.25,17.88,1.3,1.44,22.74,0.0,17.53,2.95,0.27,0.48,0.14,0.095,4.73,0.24600000000000002,2.05,1.92,5.96,1.85,6.1,10.0
1726,23,0,0,1,0.06,0.03,0.07,45.5,0.44,4.1,47.44,0.06,34.67,1.13,0.09,0.88,0.84,0.711,3.6,0.309,1.91,0.56,4.01,0.81,9.67,20.0
1727,27,1,0,0,0.0,0.14,0.3,12.82,1.09,1.23,18.95,0.14,11.86,1.91,0.14,0.27,0.41,0.33299999999999996,4.91,0.226,1.36,0.82,3.41,2.05,5.18,3.0
1728,26,1,0,0,0.32,0.0,0.26,27.25,0.65,1.86,34.04,0.08,26.36,1.7,0.16,0.57,0.16,0.067,6.39,0.32,0.97,0.89,3.96,1.13,7.76,12.0
1729,24,1,0,0,0.36,0.1,0.65,14.31,0.97,0.66,17.68,0.05,12.32,2.45,0.31,0.77,0.41,0.5329999999999999,3.83,0.261,0.97,0.92,2.4,1.23,2.96,38.0
1730,20,1,0,0,0.05,0.11,0.23,20.53,0.82,0.71,24.08,0.0,19.88,2.13,0.16,1.2,0.76,0.483,4.97,0.243,1.42,2.29,4.21,2.13,5.19,5.0
1731,24,0,1,0,0.13,0.04,0.12,45.72,0.51,3.98,50.59,0.25,45.17,2.33,0.17,1.61,0.47,0.314,5.97,0.348,1.06,2.88,7.63,2.5,8.56,45.0
1732,21,0,0,1,0.0,0.19,0.23,35.59,1.69,0.75,40.67,0.0,29.56,3.77,0.19,1.32,0.75,0.5710000000000001,3.01,0.239,2.26,2.07,9.23,2.07,7.53,18.0
1733,31,1,0,0,0.35,0.0,0.27,11.68,0.42,0.21,12.88,0.07,10.41,1.48,0.07,0.35,0.07,0.14300000000000002,4.64,0.23199999999999998,0.77,0.77,1.83,1.34,3.94,7.0
1734,29,0,1,0,0.22,0.22,0.33,38.97,2.23,6.15,48.83,0.25,27.6,4.89,0.54,2.12,1.04,0.33,6.23,0.33299999999999996,1.3,2.63,5.04,1.98,10.44,11.0
1735,22,1,0,0,0.45,0.15,0.62,13.35,1.02,0.87,16.78,0.12,12.3,2.28,0.39,0.3,0.03,0.053,3.3,0.231,0.39,1.2,2.91,2.22,3.93,12.0
1736,25,1,0,0,0.05,0.27,0.26,26.75,1.18,1.39,33.76,0.0,23.6,2.14,0.43,1.5,0.75,0.37799999999999995,4.07,0.267,1.28,1.98,4.23,1.55,6.96,1.5
1737,23,0,1,0,0.09,0.19,0.25,54.07,1.68,6.24,61.89,0.19,46.35,3.16,0.37,1.12,1.02,0.5,6.05,0.325,2.33,1.12,4.93,1.4,9.49,16.5
1738,24,0,0,1,0.2,0.17,0.26,46.54,1.1,2.91,48.45,0.1,38.51,2.35,0.51,1.03,0.51,0.512,3.28,0.27899999999999997,1.69,2.06,8.06,1.3,7.81,50.0
1739,32,1,0,0,0.13,0.07,0.2,16.65,0.85,1.04,23.02,0.07,15.35,1.5,0.13,0.91,0.65,0.33299999999999996,4.88,0.266,1.37,0.98,3.97,2.08,6.11,5.0
1740,34,0,0,1,0.13,0.0,0.1,34.45,0.63,1.6,35.67,0.0,22.2,1.27,0.08,1.06,0.93,0.46799999999999997,4.22,0.297,2.03,0.21,2.36,0.38,6.63,0.5
1741,30,0,1,0,0.11,0.04,0.21,70.98,1.23,9.63,78.05,0.42,58.5,3.02,0.14,2.39,0.91,0.366,6.71,0.312,1.27,0.95,7.7,0.74,12.2,25.0
1742,29,0,1,0,0.04,0.04,0.12,56.51,1.0,6.54,61.39,0.11,48.23,2.22,0.3,1.52,0.74,0.455,5.25,0.345,1.55,0.85,3.47,0.78,10.05,15.0
1743,37,0,0,1,0.09,0.03,0.07,69.59,0.33,4.51,73.01,0.09,60.17,0.88,0.09,0.51,0.3,0.47600000000000003,1.82,0.35700000000000004,1.42,0.09,6.15,0.15,10.02,3.0
1744,24,1,0,0,0.0,0.17,0.42,19.78,1.34,1.84,26.15,0.0,17.43,2.51,0.34,0.34,0.0,0.0,4.36,0.20600000000000002,0.17,1.17,3.02,4.36,4.86,2.0
1745,22,0,0,1,0.04,0.04,0.12,38.25,0.65,2.37,39.67,0.04,27.34,1.51,0.09,1.16,0.86,0.47600000000000003,3.79,0.251,1.68,0.91,3.92,0.78,7.07,9.0
1746,29,0,0,1,0.12,0.12,0.14,31.92,0.99,1.11,33.36,0.08,22.86,1.85,0.12,0.95,0.7,0.5479999999999999,2.76,0.23600000000000002,1.52,1.07,6.51,1.07,6.14,1.8
1747,30,0,1,0,0.05,0.11,0.05,41.45,0.32,3.5,49.45,0.0,34.45,0.9,0.11,2.07,0.9,0.436,6.78,0.386,2.12,0.32,2.49,0.85,9.81,9.0
1748,27,0,0,1,0.03,0.08,0.09,39.42,0.82,1.46,39.76,0.0,29.41,1.29,0.11,1.12,0.67,0.42100000000000004,3.77,0.326,1.57,0.73,4.16,0.79,6.64,6.0
1749,27,1,0,0,0.22,0.22,0.63,12.73,1.01,1.01,17.31,0.22,9.71,2.01,0.45,0.11,0.0,0.0,2.57,0.32899999999999996,0.56,0.67,1.9,3.13,3.57,5.0
1750,26,0,1,0,0.13,0.27,0.28,42.15,1.48,3.5,48.12,0.18,36.98,3.15,0.63,1.3,0.85,0.442,5.48,0.263,1.66,2.29,7.68,2.29,7.19,40.0
1751,34,0,1,0,0.18,0.15,0.11,54.02,1.41,6.0,60.37,0.09,41.88,2.23,0.24,1.85,1.06,0.371,6.08,0.27899999999999997,1.47,0.35,2.26,0.71,10.58,1.0
1752,30,0,0,1,0.04,0.16,0.19,53.32,0.82,3.29,59.29,0.16,41.29,1.28,0.21,1.65,1.07,0.491,4.45,0.401,1.28,1.11,8.32,0.86,9.92,12.0
1753,30,0,1,0,0.16,0.05,0.16,39.97,0.89,4.8,48.31,0.1,35.11,1.98,0.1,1.67,0.57,0.344,5.48,0.276,1.2,1.1,3.7,1.36,10.7,2.0
1754,32,1,0,0,0.3,0.62,0.59,37.43,2.87,2.89,46.93,0.25,32.19,4.6,0.94,1.11,0.62,0.294,6.78,0.308,1.53,0.87,4.87,1.24,5.47,30.0
1755,28,0,1,0,0.03,0.1,0.14,51.36,0.69,6.62,57.84,0.07,45.61,2.01,0.21,1.77,0.94,0.38,4.85,0.32899999999999996,1.84,1.18,5.93,1.11,10.74,40.0
1756,28,1,0,0,0.15,0.22,0.52,39.23,1.98,1.4,45.11,0.07,34.46,2.87,0.29,0.96,0.81,0.344,5.58,0.267,1.91,1.25,5.07,1.54,6.83,27.0
1757,21,0,0,1,0.04,0.04,0.06,53.35,0.16,2.92,55.23,0.08,46.26,0.64,0.08,1.44,0.92,0.523,4.13,0.376,1.96,0.72,3.12,0.64,8.97,5.0
1758,27,0,1,0,0.09,0.05,0.12,47.65,0.46,3.64,52.59,0.05,42.99,1.66,0.14,2.4,0.92,0.465,5.95,0.317,1.48,0.83,2.4,1.01,9.55,20.0
1759,25,0,0,1,0.08,0.08,0.12,38.66,0.0,2.62,45.08,0.0,34.43,0.51,0.08,1.35,1.44,0.654,6.51,0.43799999999999994,1.61,0.08,2.2,0.34,10.83,3.0
1760,24,0,0,1,0.0,0.0,0.03,33.39,0.17,1.38,36.93,0.0,27.2,0.5,0.17,1.05,0.83,0.517,4.81,0.331,2.32,1.0,2.32,1.11,7.96,0.7
1761,25,1,0,0,0.23,0.26,0.7,18.35,1.06,0.6,23.67,0.1,18.98,2.41,0.46,0.43,0.26,0.18600000000000005,4.5,0.273,0.66,0.89,4.99,1.85,4.89,55.0
1762,30,0,0,1,0.04,0.08,0.1,46.51,0.55,2.43,49.95,0.04,39.0,1.06,0.12,0.98,0.59,0.5,3.13,0.34,1.72,0.2,2.93,0.31,9.39,4.0
1763,19,0,0,1,0.18,0.0,0.28,34.35,0.98,1.88,34.09,0.0,28.81,1.88,0.09,0.98,0.45,0.278,4.2,0.29600000000000004,1.16,2.33,6.26,2.06,5.9,7.0
1764,26,0,0,1,0.03,0.03,0.09,48.06,0.73,2.94,49.69,0.11,37.24,1.49,0.05,1.22,1.03,0.514,4.13,0.305,2.0,0.62,4.64,0.73,7.75,28.0
1765,31,0,0,1,0.08,0.08,0.15,30.36,0.69,2.06,34.25,0.0,19.91,1.3,0.15,0.38,0.46,0.375,3.05,0.276,1.68,0.38,3.36,0.38,6.33,1.5
1766,21,1,0,0,0.22,0.13,0.36,21.42,0.76,1.39,28.2,0.0,21.56,1.53,0.22,0.94,0.4,0.375,3.73,0.255,0.81,0.81,4.67,1.35,5.3,12.0
1767,25,1,0,0,0.32,0.11,0.68,21.73,0.97,0.86,28.26,0.0,21.57,2.91,0.38,0.92,0.54,0.27,4.91,0.282,1.4,1.35,4.42,1.51,5.45,13.0
1768,31,0,1,0,0.0,0.0,0.04,27.95,0.49,3.01,35.13,0.11,20.83,1.15,0.05,0.71,0.66,0.33299999999999996,5.43,0.34299999999999997,1.7,0.33,1.53,0.99,11.13,2.0
1769,32,0,0,1,0.05,0.0,0.06,49.25,0.35,3.7,55.1,0.05,39.9,0.85,0.0,0.85,0.65,0.542,3.05,0.379,2.0,0.1,2.2,0.15,7.8,10.0
